"Onset","Duration","Participant","date_time","Running","Trial","Event","OfferSelf","OfferOther","Presented_Offer","Response","RT","MoneyWon","Response_accept","color_subject"
440.934476499999,0.673078607097868,"IA6LI11","2022_Jan_05_1247","MainTask",33,"Fixation",3,7,"7_3_V1.png","Accept",0.171848700003466,68,2,"blue"
441.624311500011,0.171848700003466,"IA6LI11","2022_Jan_05_1247","MainTask",33,"Offer",3,7,"7_3_V1.png","Accept",0.171848700003466,68,2,"blue"
441.796160200014,0,"IA6LI11","2022_Jan_05_1247","MainTask",33,"Response",3,7,"7_3_V1.png","Accept",0.171848700003466,68,2,"blue"
441.845829900005,1,"IA6LI11","2022_Jan_05_1247","MainTask",33,"Feedback",3,7,"7_3_V1.png","Accept",0.171848700003466,68,2,"blue"
442.853188399997,0.619235866235643,"IA6LI11","2022_Jan_05_1247","MainTask",34,"Fixation",5,5,"5_5_V1.png","Accept",0.0631584000075236,73,2,"blue"
443.4882659,0.0631584000075236,"IA6LI11","2022_Jan_05_1247","MainTask",34,"Offer",5,5,"5_5_V1.png","Accept",0.0631584000075236,73,2,"blue"
443.551424300008,0,"IA6LI11","2022_Jan_05_1247","MainTask",34,"Response",5,5,"5_5_V1.png","Accept",0.0631584000075236,73,2,"blue"
443.579740300003,1,"IA6LI11","2022_Jan_05_1247","MainTask",34,"Feedback",5,5,"5_5_V1.png","Accept",0.0631584000075236,73,2,"blue"
444.587854199999,0.564959095549738,"IA6LI11","2022_Jan_05_1247","MainTask",35,"Fixation",3,7,"7_3_V1.png","Accept",0.105893500003731,76,2,"blue"
445.172309500005,0.105893500003731,"IA6LI11","2022_Jan_05_1247","MainTask",35,"Offer",3,7,"7_3_V1.png","Accept",0.105893500003731,76,2,"blue"
445.278203000009,0,"IA6LI11","2022_Jan_05_1247","MainTask",35,"Response",3,7,"7_3_V1.png","Accept",0.105893500003731,76,2,"blue"
445.316968900006,1,"IA6LI11","2022_Jan_05_1247","MainTask",35,"Feedback",3,7,"7_3_V1.png","Accept",0.105893500003731,76,2,"blue"
446.322755800007,0.582037413564995,"IA6LI11","2022_Jan_05_1247","MainTask",36,"Fixation",3,7,"7_3_V1.png","Accept",0.170239899991429,79,2,"blue"
446.924247100003,0.170239899991429,"IA6LI11","2022_Jan_05_1247","MainTask",36,"Offer",3,7,"7_3_V1.png","Accept",0.170239899991429,79,2,"blue"
